"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014/2015","Yukon","2016A000260","Public schools","Total, program type","Number","223","units","0","v1001753262","12.2.1","5184","","","","0"
"2015/2016","Yukon","2016A000260","Public schools","Total, program type","Number","223","units","0","v1001753262","12.2.1","5199","","","","0"
"2016/2017","Yukon","2016A000260","Public schools","Total, program type","Number","223","units","0","v1001753262","12.2.1","5343","","","","0"
"2017/2018","Yukon","2016A000260","Public schools","Total, program type","Number","223","units","0","v1001753262","12.2.1","5391","","","","0"
"2002/2003","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5610","","","","0"
"2003/2004","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5520","","","","0"
"2004/2005","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5460","","","","0"
"2005/2006","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5334","","","","0"
"2006/2007","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5229","","","","0"
"2007/2008","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5229","","","","0"
"2008/2009","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5007","","","","0"
"2009/2010","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5010","","","","0"
"2010/2011","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5085","","","","0"
"2011/2012","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5037","","","","0"
"2012/2013","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5049","","","","0"
"2013/2014","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5136","","","","0"
"2014/2015","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5184","","","","0"
"2015/2016","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5199","","","","0"
"2016/2017","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5340","","","","0"
"2017/2018","Yukon","2016A000260","Public schools","Regular programs for youth","Number","223","units","0","v1001753263","12.2.2","5391","","","","0"
"2002/2003","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","0","","","","0"
"2003/2004","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","0","","","","0"
"2004/2005","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","0","","","","0"
"2005/2006","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","0","","","","0"
"2006/2007","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","0","","","","0"
"2007/2008","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","0","","","","0"
"2008/2009","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","","..","","","0"
"2009/2010","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","","..","","","0"
"2010/2011","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","","..","","","0"
"2011/2012","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","","..","","","0"
"2012/2013","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","","..","","","0"
"2013/2014","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","","..","","","0"
"2014/2015","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","","..","","","0"
"2015/2016","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","","..","","","0"
"2016/2017","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","","..","","","0"
"2017/2018","Yukon","2016A000260","Public schools","General programs for adults","Number","223","units","0","v1077009366","12.2.3","","..","","","0"
"2002/2003","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","0","","","","0"
"2003/2004","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","0","","","","0"
"2004/2005","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","0","","","","0"
"2005/2006","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","0","","","","0"
"2006/2007","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","0","","","","0"
"2007/2008","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","0","","","","0"
"2008/2009","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","","..","","","0"
"2009/2010","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","","..","","","0"
"2010/2011","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","","..","","","0"
"2011/2012","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","","..","","","0"
"2012/2013","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","","..","","","0"
"2013/2014","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","","..","","","0"
"2014/2015","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","","..","","","0"
"2015/2016","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","","..","","","0"
"2016/2017","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","","..","","","0"
"2017/2018","Yukon","2016A000260","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009367","12.2.4","","..","","","0"
"2006/2007","Yukon","2016A000260","Private/independent schools","Total, program type","Number","223","units","0","v1077009368","12.3.1","0","","","","0"
"2007/2008","Yukon","2016A000260","Private/independent schools","Total, program type","Number","223","units","0","v1077009368","12.3.1","","..","","","0"
"2008/2009","Yukon","2016A000260","Private/independent schools","Total, program type","Number","223","units","0","v1077009368","12.3.1","","..","","","0"
"2009/2010","Yukon","2016A000260","Private/independent schools","Total, program type","Number","223","units","0","v1077009368","12.3.1","","..","","","0"
"2010/2011","Yukon","2016A000260","Private/independent schools","Total, program type","Number","223","units","0","v1077009368","12.3.1","","..","","","0"
"2011/2012","Yukon","2016A000260","Private/independent schools","Total, program type","Number","223","units","0","v1077009368","12.3.1","","..","","","0"
"2012/2013","Yukon","2016A000260","Private/independent schools","Total, program type","Number","223","units","0","v1077009368","12.3.1","","..","","","0"
"2013/2014","Yukon","2016A000260","Private/independent schools","Total, program type","Number","223","units","0","v1077009368","12.3.1","","..","","","0"
"2014/2015","Yukon","2016A000260","Private/independent schools","Total, program type","Number","223","units","0","v1077009368","12.3.1","","..","","","0"
"2015/2016","Yukon","2016A000260","Private/independent schools","Total, program type","Number","223","units","0","v1077009368","12.3.1","","..","","","0"
"2016/2017","Yukon","2016A000260","Private/independent schools","Total, program type","Number","223","units","0","v1077009368","12.3.1","","..","","","0"
"2017/2018","Yukon","2016A000260","Private/independent schools","Total, program type","Number","223","units","0","v1077009368","12.3.1","","..","","","0"
"2006/2007","Yukon","2016A000260","Private/independent schools","Regular programs for youth","Number","223","units","0","v1077009369","12.3.2","0","","","","0"
"2007/2008","Yukon","2016A000260","Private/independent schools","Regular programs for youth","Number","223","units","0","v1077009369","12.3.2","","..","","","0"
"2008/2009","Yukon","2016A000260","Private/independent schools","Regular programs for youth","Number","223","units","0","v1077009369","12.3.2","","..","","","0"
"2009/2010","Yukon","2016A000260","Private/independent schools","Regular programs for youth","Number","223","units","0","v1077009369","12.3.2","","..","","","0"
"2010/2011","Yukon","2016A000260","Private/independent schools","Regular programs for youth","Number","223","units","0","v1077009369","12.3.2","","..","","","0"
"2011/2012","Yukon","2016A000260","Private/independent schools","Regular programs for youth","Number","223","units","0","v1077009369","12.3.2","","..","","","0"
"2012/2013","Yukon","2016A000260","Private/independent schools","Regular programs for youth","Number","223","units","0","v1077009369","12.3.2","","..","","","0"
"2013/2014","Yukon","2016A000260","Private/independent schools","Regular programs for youth","Number","223","units","0","v1077009369","12.3.2","","..","","","0"
"2014/2015","Yukon","2016A000260","Private/independent schools","Regular programs for youth","Number","223","units","0","v1077009369","12.3.2","","..","","","0"
"2015/2016","Yukon","2016A000260","Private/independent schools","Regular programs for youth","Number","223","units","0","v1077009369","12.3.2","","..","","","0"
"2016/2017","Yukon","2016A000260","Private/independent schools","Regular programs for youth","Number","223","units","0","v1077009369","12.3.2","","..","","","0"
"2017/2018","Yukon","2016A000260","Private/independent schools","Regular programs for youth","Number","223","units","0","v1077009369","12.3.2","","..","","","0"
"2006/2007","Yukon","2016A000260","Private/independent schools","General programs for adults","Number","223","units","0","v1077009370","12.3.3","0","","","","0"
"2007/2008","Yukon","2016A000260","Private/independent schools","General programs for adults","Number","223","units","0","v1077009370","12.3.3","","..","","","0"
"2008/2009","Yukon","2016A000260","Private/independent schools","General programs for adults","Number","223","units","0","v1077009370","12.3.3","","..","","","0"
"2009/2010","Yukon","2016A000260","Private/independent schools","General programs for adults","Number","223","units","0","v1077009370","12.3.3","","..","","","0"
"2010/2011","Yukon","2016A000260","Private/independent schools","General programs for adults","Number","223","units","0","v1077009370","12.3.3","","..","","","0"
"2011/2012","Yukon","2016A000260","Private/independent schools","General programs for adults","Number","223","units","0","v1077009370","12.3.3","","..","","","0"
"2012/2013","Yukon","2016A000260","Private/independent schools","General programs for adults","Number","223","units","0","v1077009370","12.3.3","","..","","","0"
"2013/2014","Yukon","2016A000260","Private/independent schools","General programs for adults","Number","223","units","0","v1077009370","12.3.3","","..","","","0"
"2014/2015","Yukon","2016A000260","Private/independent schools","General programs for adults","Number","223","units","0","v1077009370","12.3.3","","..","","","0"
"2015/2016","Yukon","2016A000260","Private/independent schools","General programs for adults","Number","223","units","0","v1077009370","12.3.3","","..","","","0"
"2016/2017","Yukon","2016A000260","Private/independent schools","General programs for adults","Number","223","units","0","v1077009370","12.3.3","","..","","","0"
"2017/2018","Yukon","2016A000260","Private/independent schools","General programs for adults","Number","223","units","0","v1077009370","12.3.3","","..","","","0"
"2006/2007","Yukon","2016A000260","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009371","12.3.4","0","","","","0"
"2007/2008","Yukon","2016A000260","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009371","12.3.4","","..","","","0"
"2008/2009","Yukon","2016A000260","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009371","12.3.4","","..","","","0"
"2009/2010","Yukon","2016A000260","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009371","12.3.4","","..","","","0"
"2010/2011","Yukon","2016A000260","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009371","12.3.4","","..","","","0"
"2011/2012","Yukon","2016A000260","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009371","12.3.4","","..","","","0"
"2012/2013","Yukon","2016A000260","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009371","12.3.4","","..","","","0"
"2013/2014","Yukon","2016A000260","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009371","12.3.4","","..","","","0"
"2014/2015","Yukon","2016A000260","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009371","12.3.4","","..","","","0"
"2015/2016","Yukon","2016A000260","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009371","12.3.4","","..","","","0"
"2016/2017","Yukon","2016A000260","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009371","12.3.4","","..","","","0"
"2017/2018","Yukon","2016A000260","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009371","12.3.4","","..","","","0"
"2006/2007","Yukon","2016A000260","Home-schooling","Total, program type","Number","223","units","0","v1001753264","12.4.1","0","","","","0"
"2007/2008","Yukon","2016A000260","Home-schooling","Total, program type","Number","223","units","0","v1001753264","12.4.1","","..","","","0"
"2008/2009","Yukon","2016A000260","Home-schooling","Total, program type","Number","223","units","0","v1001753264","12.4.1","","..","","","0"
"2009/2010","Yukon","2016A000260","Home-schooling","Total, program type","Number","223","units","0","v1001753264","12.4.1","","..","","","0"
"2010/2011","Yukon","2016A000260","Home-schooling","Total, program type","Number","223","units","0","v1001753264","12.4.1","63","","","","0"
"2011/2012","Yukon","2016A000260","Home-schooling","Total, program type","Number","223","units","0","v1001753264","12.4.1","96","","","","0"
"2012/2013","Yukon","2016A000260","Home-schooling","Total, program type","Number","223","units","0","v1001753264","12.4.1","102","","","","0"
"2013/2014","Yukon","2016A000260","Home-schooling","Total, program type","Number","223","units","0","v1001753264","12.4.1","153","","","","0"
"2014/2015","Yukon","2016A000260","Home-schooling","Total, program type","Number","223","units","0","v1001753264","12.4.1","147","","","","0"
"2015/2016","Yukon","2016A000260","Home-schooling","Total, program type","Number","223","units","0","v1001753264","12.4.1","135","","","","0"
"2016/2017","Yukon","2016A000260","Home-schooling","Total, program type","Number","223","units","0","v1001753264","12.4.1","153","","","","0"
"2017/2018","Yukon","2016A000260","Home-schooling","Total, program type","Number","223","units","0","v1001753264","12.4.1","165","","","","0"
"2006/2007","Yukon","2016A000260","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753265","12.4.2","0","","","","0"
"2007/2008","Yukon","2016A000260","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753265","12.4.2","","..","","","0"
"2008/2009","Yukon","2016A000260","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753265","12.4.2","","..","","","0"
"2009/2010","Yukon","2016A000260","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753265","12.4.2","","..","","","0"
"2010/2011","Yukon","2016A000260","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753265","12.4.2","60","","","","0"
"2011/2012","Yukon","2016A000260","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753265","12.4.2","96","","","","0"
"2012/2013","Yukon","2016A000260","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753265","12.4.2","105","","","","0"
"2013/2014","Yukon","2016A000260","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753265","12.4.2","156","","","","0"
"2014/2015","Yukon","2016A000260","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753265","12.4.2","147","","","","0"
"2015/2016","Yukon","2016A000260","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753265","12.4.2","135","","","","0"
"2016/2017","Yukon","2016A000260","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753265","12.4.2","153","","","","0"
"2017/2018","Yukon","2016A000260","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753265","12.4.2","165","","","","0"
"2006/2007","Yukon","2016A000260","Home-schooling","General programs for adults","Number","223","units","0","v1077009372","12.4.3","0","","","","0"
"2007/2008","Yukon","2016A000260","Home-schooling","General programs for adults","Number","223","units","0","v1077009372","12.4.3","","..","","","0"
"2008/2009","Yukon","2016A000260","Home-schooling","General programs for adults","Number","223","units","0","v1077009372","12.4.3","","..","","","0"
"2009/2010","Yukon","2016A000260","Home-schooling","General programs for adults","Number","223","units","0","v1077009372","12.4.3","","..","","","0"
"2010/2011","Yukon","2016A000260","Home-schooling","General programs for adults","Number","223","units","0","v1077009372","12.4.3","","..","","","0"
"2011/2012","Yukon","2016A000260","Home-schooling","General programs for adults","Number","223","units","0","v1077009372","12.4.3","","..","","","0"
"2012/2013","Yukon","2016A000260","Home-schooling","General programs for adults","Number","223","units","0","v1077009372","12.4.3","","..","","","0"
"2013/2014","Yukon","2016A000260","Home-schooling","General programs for adults","Number","223","units","0","v1077009372","12.4.3","","..","","","0"
"2014/2015","Yukon","2016A000260","Home-schooling","General programs for adults","Number","223","units","0","v1077009372","12.4.3","","..","","","0"
"2015/2016","Yukon","2016A000260","Home-schooling","General programs for adults","Number","223","units","0","v1077009372","12.4.3","","..","","","0"
"2016/2017","Yukon","2016A000260","Home-schooling","General programs for adults","Number","223","units","0","v1077009372","12.4.3","","..","","","0"
"2017/2018","Yukon","2016A000260","Home-schooling","General programs for adults","Number","223","units","0","v1077009372","12.4.3","","..","","","0"
"2006/2007","Yukon","2016A000260","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009373","12.4.4","0","","","","0"
"2007/2008","Yukon","2016A000260","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009373","12.4.4","","..","","","0"
"2008/2009","Yukon","2016A000260","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009373","12.4.4","","..","","","0"
"2009/2010","Yukon","2016A000260","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009373","12.4.4","","..","","","0"
"2010/2011","Yukon","2016A000260","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009373","12.4.4","","..","","","0"
"2011/2012","Yukon","2016A000260","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009373","12.4.4","","..","","","0"
"2012/2013","Yukon","2016A000260","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009373","12.4.4","","..","","","0"
"2013/2014","Yukon","2016A000260","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009373","12.4.4","","..","","","0"
"2014/2015","Yukon","2016A000260","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009373","12.4.4","","..","","","0"
